date,region,sales,SST,fish_density,chlorophyll
2023-11-17,South,115.83,115.83,97.3032006404062,26.87485585592921
2023-11-18,South,127.04,127.04,101.91706562448545,27.08583316886565
2023-11-19,South,132.19,132.19,107.0949613943163,32.44450412949901
2023-11-20,South,127.23,127.23,109.42634213206269,26.319193695041093
2023-11-21,South,137.56,137.56,112.58717878144812,31.87729901551493
2023-11-22,South,121.5,121.5,99.89148039524817,31.18236373283994
2023-11-23,South,114.88,114.88,97.266536686549,28.35979547174607
2023-11-24,South,121.71,121.71,95.54323635228558,33.23868528957962
2023-11-25,South,131.08,131.08,100.667951663305,33.26621830516355
2023-11-26,South,134.77,134.77,102.59195402989484,30.64620322334885
2023-11-27,South,138.34,138.34,100.84021705312,32.72262675970288
2023-11-28,South,136.71,136.71,119.64903564970162,32.24725859491113
2023-11-29,South,122.54,122.54,92.5159581713916,26.34364647330775
2023-11-30,South,120.49,120.49,95.28573188207112,27.21720216703129
2023-12-01,South,112.65,112.65,88.7359335005554,26.40847818604028
2023-12-02,South,122.6,122.6,99.6170334890455,25.447558994288126
2023-12-03,South,139.69,139.69,115.83068606269649,33.03298693650329
2023-12-04,South,132.17,132.17,110.03836744179873,30.935856310693914
2023-12-05,South,134.44,134.44,104.63661280715532,28.54221219737685
2023-12-06,South,123.9,123.9,98.28439143106796,30.588425730554665
2023-12-07,South,117.44,117.44,95.3648997524415,29.91974548938192
2023-12-08,South,117.09,117.09,92.42854436908227,28.87206895772978
2023-12-09,South,133.64,133.64,114.94872788009997,31.07986364958206
2023-12-10,South,145.6,145.6,118.93487475819126,35.30288430350371
2023-12-11,South,140.43,140.43,116.0183889302491,34.44644072095338
2023-12-12,South,135.17,135.17,111.45040634333706,32.64880713943938
2023-12-13,South,121.51,121.51,103.07536928742664,27.65277549913048
2023-12-14,South,113.57,113.57,91.76110779351852,28.26720153102236
2023-12-15,South,121.32,121.32,90.57184026022075,31.65496130165096
2023-12-16,South,124.51,124.51,101.60643975876322,28.70874188277654
2023-12-17,South,128.38,128.38,99.44721553104088,34.87187867826486
2023-12-18,South,143.23,143.23,111.94091659125122,32.594738132029235
2023-12-19,South,138.11,138.11,113.41982009377548,32.686814026680274
2023-12-20,South,120.91,120.91,102.9194153571682,27.83702880798733
2023-12-21,South,121.06,121.06,96.95435788368032,29.658541671840524
2023-12-22,South,126.82,126.82,103.00016506299482,26.87955661472945
2023-12-23,South,130.7,130.7,113.0710747231762,30.04791640236656
2023-12-24,South,131.56,131.56,106.45176589744284,29.127757599302868
2023-12-25,South,138.34,138.34,123.680415570902,32.93867669578459
2023-12-26,South,140.77,140.77,115.44354822815774,35.14289475101782
2023-12-27,South,126.73,126.73,92.58018620422092,31.638012374229103
2023-12-28,South,122.82,122.82,102.02270810552268,24.820681278282212
2023-12-29,South,123.81,123.81,100.95379192441388,33.84613930585576
2023-12-30,South,125.68,125.68,106.99276377041376,30.72655988124174
2023-12-31,South,134.71,134.71,111.1339067563498,30.389001719014004
2022-01-01,East,147.92,147.92,117.64372008008112,34.89825583798188
2022-01-02,East,155.73,155.73,118.46250881855318,36.498379645005386
2022-01-03,East,155.77,155.77,123.57088371356988,34.82030256609688
2022-01-04,East,140.76,140.76,108.3553977289535,33.54783333468415
2022-01-05,East,127.44,127.44,99.04938275097638,29.273055424759384
2022-01-06,East,137.61,137.61,113.03089202210307,31.71327601461996
2022-01-07,East,149.23,149.23,127.73352252175704,33.47344172848983
2022-01-08,East,148.06,148.06,120.42135764911492,31.746657420520695
2022-01-09,East,152.41,152.41,115.94858468982407,35.77367294043077
2022-01-10,East,147.78,147.78,120.44701334110071,35.72659887303268
2022-01-11,East,135.15,135.15,114.10315743322826,33.05976719215275
2022-01-12,East,136.94,136.94,106.5030854784031,34.02785050527047
2022-01-13,East,135.07,135.07,107.3859141666354,32.66268042002974
2022-01-14,East,145.63,145.63,116.577440973646,33.060549003566194
2022-01-15,East,146.96,146.96,113.6435084345888,36.07132772886238
2022-01-16,East,151.18,151.18,124.18540216921932,32.52096492031613
2022-01-17,East,151.61,151.61,120.68325925696112,33.52065723497504
2022-01-18,East,137.5,137.5,112.09766221953514,30.57159985715351
2022-01-19,East,142.63,142.63,109.6665391109895,35.68611211827862
2022-01-20,East,133.97,133.97,104.98870849838296,33.67957702828015
2022-01-21,East,144.95,144.95,119.57190678913884,34.96461047408999
2022-01-22,East,156.35,156.35,123.21583423954117,38.4138597304236
2022-01-23,East,146.56,146.56,125.88281925616702,32.55343443517602
2022-01-24,East,139.48,139.48,109.585819071927,33.59319023972196
2022-01-25,East,132.02,132.02,106.73942362875944,31.153651143233677
2022-01-26,East,140.59,140.59,117.13495415936546,34.811764207769826
2022-01-27,East,133.49,133.49,99.70017133533486,31.46755153489561
2022-01-28,East,156.9,156.9,116.71595594009614,35.61011422317984
2022-01-29,East,149.15,149.15,111.69171842714954,35.911817037121985
2022-01-30,East,154.87,154.87,130.20892051713594,37.72633833438247
2022-01-31,East,156.28,156.28,122.26470927053776,34.9193096103064
2022-02-01,East,149.97,149.97,132.76699642834126,34.871848657295246
2022-02-02,East,144.88,144.88,113.08276200671304,31.85911873271669
2022-02-03,East,142.58,142.58,114.9867565159852,28.519877965014125
2022-02-04,East,149.52,149.52,127.3265497628394,35.30491926282746
2022-02-05,East,155.22,155.22,134.20646444079563,37.26181071250927
2022-02-06,East,158.12,158.12,136.803517883182,37.14813361817345
2022-02-07,East,146.11,146.11,122.92983115296572,30.32287656449127
2022-02-08,East,136.13,136.13,114.0243126290573,31.52430113984705
2022-02-09,East,134.84,134.84,110.83463474600592,27.53130447989784
2022-02-10,East,135.98,135.98,112.67580538083318,34.935402215308365
2022-02-11,East,142.42,142.42,111.18007141835731,31.311890835763823
2022-02-12,East,156.03,156.03,120.73300558288848,38.7168072189198
2022-02-13,East,159.3,159.3,127.42312771294525,38.751739287368295
2022-02-14,East,149.59,149.59,118.82107688737536,33.11681929492788
2022-02-15,East,147.9,147.9,116.05385975336362,32.31443009746451
2022-02-16,East,129.44,129.44,107.03393723728358,31.58874043277268
2022-02-17,East,136.15,136.15,113.69652604285255,30.54135192563386
2022-02-18,East,141.39,141.39,113.55403443145924,33.48296928431641
2022-02-19,East,143.5,143.5,122.18765040527632,32.73434481838616
2022-02-20,East,154.39,154.39,117.80355442933248,32.315683171068734
2022-02-21,East,148.83,148.83,118.09570270360145,30.305063961751088
2022-02-22,East,148.37,148.37,115.111888396986,35.1273684969892
2022-02-23,East,138.59,138.59,101.53931691463472,31.594884507338755
2022-02-24,East,132.28,132.28,105.41059657078652,30.349820366171738
2022-02-25,East,154.53,154.53,123.0152624580836,37.29772767818757
2022-02-26,East,159.23,159.23,134.95124871621064,39.19288455326489
2022-02-27,East,158.01,158.01,129.5620584227739,36.05691055727638
2022-02-28,East,148.59,148.59,113.75106587835398,34.03680258618028
2022-03-01,East,136.29,136.29,118.30246283167094,33.25828606622777
2022-03-02,East,133.86,133.86,113.19316847762678,29.058128860600856
2022-03-03,East,143.14,143.14,117.42248851734308,34.0743061094954
2022-03-04,East,154.97,154.97,122.84357950575084,37.097771943644304
2022-03-05,East,161.13,161.13,124.1068038163826,38.58646041683526
2022-03-06,East,152.94,152.94,120.49096611964474,31.71449459499507
2022-03-07,East,144.42,144.42,120.97974309852091,32.36128946038212
2022-03-08,East,142.08,142.08,123.08693152967308,31.659473494353072
2022-03-09,East,127.17,127.17,109.45221764136096,30.633773908818423
2022-03-10,East,139.6,139.6,109.23575289106864,33.88148915953597
2022-03-11,East,145.1,145.1,110.48191283355494,37.01342081489196
2022-03-12,East,151.37,151.37,121.80043123455604,34.284069039263855
2022-03-13,East,147.7,147.7,109.31780317218572,33.54485500338157
2022-03-14,East,152.87,152.87,123.91183857092392,37.8733440377575
2022-03-15,East,139.0,139.0,110.46198706850666,33.39315387706061
2022-03-16,East,130.45,130.45,102.0298174906588,33.625303022375945
2022-03-17,East,123.91,123.91,91.15448466366604,30.359456006019677
2022-03-18,East,145.99,145.99,119.3600005328486,31.88376676257346
2022-03-19,East,162.85,162.85,127.61649580169043,34.90374329044439
2022-03-20,East,164.27,164.27,125.5664158214486,34.750975501882145
2022-03-21,East,148.3,148.3,104.27868893359177,35.98410366951695
2022-03-22,East,138.94,138.94,111.01442547474682,35.16519364617402
2022-03-23,East,138.93,138.93,120.00525798334871,36.48472428277276
2022-03-24,East,133.56,133.56,115.15429607273936,33.398210664646484
2022-03-25,East,147.92,147.92,116.05051871706864,36.90967715506997
2022-03-26,East,158.11,158.11,123.47693969819112,35.46196733469263
2022-03-27,East,162.38,162.38,132.2478712803751,35.16316836651229
2022-03-28,East,150.38,150.38,115.31207280405854,36.77615866483511
2022-03-29,East,141.22,141.22,114.48495949909731,34.079361504478804
2022-03-30,East,132.48,132.48,109.81440139192344,31.710888748681786
2022-03-31,East,134.71,134.71,113.90266611942155,32.716742961265986
2022-04-01,East,145.57,145.57,115.95522961760024,34.76037096491641
2022-04-02,East,156.4,156.4,124.10163124911516,38.847633719707126
2022-04-03,East,161.1,161.1,124.4900870662172,39.80997116963391
2022-04-04,East,147.15,147.15,113.58559822980072,35.5184407046807
2022-04-05,East,149.99,149.99,118.85960554049238,36.68960574512586
2022-04-06,East,135.8,135.8,110.47682753408093,33.188125104849554
2022-04-07,East,139.03,139.03,115.79192313116626,31.88366053593076
2022-04-08,East,143.26,143.26,110.59210524659828,35.16512934982628
2022-04-09,East,142.73,142.73,121.6474428447976,30.757009862281475
2022-04-10,East,161.24,161.24,127.63638199478716,39.35578310459177
2022-04-11,East,155.14,155.14,124.0051635282578,33.63895412046793
2022-04-12,East,141.41,141.41,109.39194160426088,33.85360657358947
2022-04-13,East,137.78,137.78,98.1027986986353,30.86569208314768
2022-04-14,East,142.0,142.0,118.02022698180524,34.50677796614885
2022-04-15,East,139.47,139.47,115.26021948546216,32.82614954814419
2022-04-16,East,152.49,152.49,120.58536221440896,32.30848808367334
2022-04-17,East,161.08,161.08,129.19895358612436,38.05739926203696
2022-04-18,East,145.47,145.47,118.9556960885205,32.93815844633458
2022-04-19,East,144.57,144.57,107.84327071556729,35.67629344162674
2022-04-20,East,130.95,130.95,102.11473661326852,31.192651377468813
2022-04-21,East,142.04,142.04,117.60332339810914,34.19884197077608
2022-04-22,East,147.39,147.39,111.64055288415376,32.56286208996957
2022-04-23,East,147.35,147.35,119.34778966083314,33.29133553714527
2022-04-24,East,163.22,163.22,123.79309097688297,36.72672272779783
2022-04-25,East,148.36,148.36,121.02014991216764,36.38540496048512
2022-04-26,East,139.34,139.34,111.2937925885126,36.22275417561098
2022-04-27,East,139.03,139.03,103.14834092047246,31.19565649651425
2022-04-28,East,145.74,145.74,122.41569677228588,36.301696289315366
2022-04-29,East,142.78,142.78,110.55104211600975,29.216645164548595
2022-04-30,East,156.02,156.02,120.76473781492813,33.815621197815425
2022-05-01,East,159.83,159.83,128.86684598615474,35.04844308762645
2022-05-02,East,155.78,155.78,130.3671867471436,33.450982621118555
2022-05-03,East,144.56,144.56,110.56889090510802,30.74482322042484
2022-05-04,East,136.48,136.48,109.49239924923984,33.1219978242756
2022-05-05,East,136.15,136.15,111.06408250165288,31.80186460454428
2022-05-06,East,148.57,148.57,122.32152803631573,35.47281079521022
2022-05-07,East,150.64,150.64,121.39420777638612,36.50894537224303
2022-05-08,East,143.37,143.37,112.8608608045834,34.20523398634507
2022-05-09,East,154.79,154.79,119.6940488967564,37.27352635230075
2022-05-10,East,148.49,148.49,119.2227194152319,34.558935427515465
2022-05-11,East,126.79,126.79,96.07130494007198,27.98401322338852
2022-05-12,East,135.52,135.52,93.80924758252698,34.2196283616416
2022-05-13,East,151.53,151.53,123.40679902078834,34.12777573443775
2022-05-14,East,166.58,166.58,137.783674205431,36.44480740247515
2022-05-15,East,158.37,158.37,114.88133782229082,36.318164248391206
2022-05-16,East,149.25,149.25,114.35134647645032,33.02437816140697
2022-05-17,East,143.34,143.34,117.767771305026,32.83313923602114
2022-05-18,East,145.76,145.76,126.8954773485585,34.84010784312694
2022-05-19,East,137.63,137.63,110.20796853837705,33.22268347849226
2022-05-20,East,144.72,144.72,112.13598529385432,32.14833986714874
2022-05-21,East,154.17,154.17,122.4215177944758,34.85858925410251
2022-05-22,East,153.79,153.79,129.90638209574092,37.90666600954049
2022-05-23,East,153.8,153.8,119.81017910437734,36.75280023546789
2022-05-24,East,152.67,152.67,118.14003996674872,39.68413007869708
2022-05-25,East,140.79,140.79,110.21828238908984,35.51825634748306
2022-05-26,East,139.89,139.89,107.14535695870644,35.26658613711987
2022-05-27,East,147.55,147.55,118.653351579974,31.7342628990884
2022-05-28,East,149.05,149.05,127.3633922923478,36.33772070326685
2022-05-29,East,163.26,163.26,132.22339636558016,37.54578639660618
2022-05-30,East,153.08,153.08,121.20223248936855,34.5140363929235
2022-05-31,East,143.93,143.93,113.68494365542227,34.122030681065056
2022-06-01,East,155.43,155.43,116.52804595651672,37.97642306922297
2022-06-02,East,142.93,142.93,118.7595488857358,34.58766318200843
2022-06-03,East,145.54,145.54,116.042814014936,32.35105239731588
2022-06-04,East,155.02,155.02,123.1136004320469,37.48891782718525
2022-06-05,East,164.87,164.87,147.86153783922433,36.69882491584808
2022-06-06,East,154.32,154.32,124.94976454182844,36.29736623792857
2022-06-07,East,137.93,137.93,106.58504474952407,31.97929986504573
2022-06-08,East,144.35,144.35,113.34821201897228,33.43226749652875
2022-06-09,East,138.38,138.38,116.4462285459838,34.20848595008102
2022-06-10,East,158.95,158.95,127.72635205268882,34.7096125603682
2022-06-11,East,162.84,162.84,123.08061010841318,41.45839014855388
2022-06-12,East,157.18,157.18,130.34014467287602,32.79382786141101
2022-06-13,East,160.45,160.45,125.019279572305,35.89466463349028
2022-06-14,East,145.75,145.75,125.96648888108774,34.890423779883484
2022-06-15,East,144.3,144.3,120.84024032857326,35.028628332870625
2022-06-16,East,144.44,144.44,113.31539052170623,33.68704855885659
2022-06-17,East,145.64,145.64,122.91708180867556,34.01321859399692
2022-06-18,East,154.51,154.51,123.94727755263702,36.72310017065524
2022-06-19,East,164.85,164.85,136.1438683756111,37.50786104508464
2022-06-20,East,152.66,152.66,124.55166408647236,38.31836251586981
2022-06-21,East,143.68,143.68,110.71221672504564,35.41469822846321
2022-06-22,East,135.55,135.55,105.2222508384127,33.85564870201127
2022-06-23,East,144.42,144.42,120.6858040879058,31.951686553259165
2022-06-24,East,160.47,160.47,126.7021233394673,36.9352231511886
2022-06-25,East,152.68,152.68,120.12575768379004,34.9350681025586
2022-06-26,East,160.11,160.11,123.31238710325326,35.010797248621074
2022-06-27,East,161.68,161.68,131.46199532796732,38.05632836789154
2022-06-28,East,145.59,145.59,126.78462459621574,33.04270848444037
2022-06-29,East,142.88,142.88,108.96633542872864,34.88680765970047
2022-06-30,East,137.28,137.28,109.9450972833638,30.31561687421134
2022-07-01,East,152.59,152.59,129.13310277707714,38.95608122568365
2022-07-02,East,157.37,157.37,125.49779304377144,34.68133468281588
2022-07-03,East,165.21,165.21,134.42985898124869,38.48060467440087
2022-07-04,East,160.85,160.85,123.3680323592656,38.75371862077614
2022-07-05,East,159.22,159.22,129.51753548603824,35.70271913959978
2022-07-06,East,143.8,143.8,114.10427867497728,35.464937286865904
2022-07-07,East,144.51,144.51,120.53664997839932,31.44363280439917
2022-07-08,East,151.71,151.71,127.30493025782376,38.24623539836512
2022-07-09,East,156.83,156.83,138.4118182100931,36.39429852993152
2022-07-10,East,162.26,162.26,132.70616586606786,36.25917718406224
2022-07-11,East,153.72,153.72,124.60498158291084,35.14563645514513
2022-07-12,East,147.4,147.4,118.89192150788668,36.09783853878544
2022-07-13,East,147.78,147.78,116.45816853594656,33.387089416299126
2022-07-14,East,138.13,138.13,112.19641921730846,31.127284621154445
2022-07-15,East,156.72,156.72,123.89899294930484,35.90092680483252
2022-07-16,East,165.47,165.47,133.21830488134808,35.74007577446007
2022-07-17,East,160.27,160.27,134.80398767803982,40.69508781588363
2022-07-18,East,144.88,144.88,110.8712871736018,32.84321081757055
2022-07-19,East,143.81,143.81,120.74739280564523,35.42523357236081
2022-07-20,East,147.97,147.97,124.96157533669933,35.01294016729555
2022-07-21,East,143.34,143.34,114.08165736504462,31.69893189903607
2022-07-22,East,146.32,146.32,106.44672550495704,34.25209058157454
2022-07-23,East,156.65,156.65,122.28089006452784,37.8980055586215
2022-07-24,East,165.35,165.35,138.76497273280555,37.69347732982739
2022-07-25,East,158.51,158.51,126.69365968850558,39.08822589170205
2022-07-26,East,145.94,145.94,111.75548883852544,36.23103078556373
2022-07-27,East,139.94,139.94,109.4281253938589,34.82582970931666
2022-07-28,East,141.78,141.78,117.62710013252276,32.43668645545401
2022-07-29,East,146.99,146.99,120.3256678410069,32.23831510443703
2022-07-30,East,167.54,167.54,132.83733950415154,37.28082478927441
2022-07-31,East,159.82,159.82,126.02187794092656,37.35648188133344
2022-08-01,East,162.15,162.15,127.7612092547809,38.52157342706471
2022-08-02,East,155.03,155.03,119.41194907750749,31.662857190479105
2022-08-03,East,147.05,147.05,125.71687844734724,34.393773596776505
2022-08-04,East,141.87,141.87,111.88439765394332,33.69017845064637
2022-08-05,East,153.91,153.91,129.2137926041275,35.226911487368895
2022-08-06,East,159.63,159.63,135.3105802596123,39.50854767803176
2022-08-07,East,157.2,157.2,130.7515544907398,37.28356014850174
2022-08-08,East,157.97,157.97,124.21789843640975,39.2143838161618
2022-08-09,East,141.82,141.82,115.47465045168305,32.93207895929954
2022-08-10,East,148.28,148.28,118.50302196804545,36.53095498501385
2022-08-11,East,141.99,141.99,109.07349069634935,36.66813278905504
2022-08-12,East,153.18,153.18,124.16579640860805,38.25938689854532
2022-08-13,East,161.45,161.45,123.26480104420098,35.105716813142536
2022-08-14,East,160.71,160.71,134.50639694230784,36.63464784491524
2022-08-15,East,159.57,159.57,125.33291351350805,36.22367058910041
2022-08-16,East,145.63,145.63,117.5097982793642,35.10450907015266
2022-08-17,East,146.99,146.99,119.00843935773072,35.77070711002907
2022-08-18,East,137.88,137.88,109.00947513147962,30.89821465194853
2022-08-19,East,153.1,153.1,125.41346900737638,35.75567702783388
2022-08-20,East,170.02,170.02,133.6414817168874,34.96414533568773
2022-08-21,East,157.29,157.29,130.1884864872862,39.34189001160378
2022-08-22,East,153.54,153.54,116.10210159876624,34.683251518646614
2022-08-23,East,150.86,150.86,121.31989789773208,35.283727879689
2022-08-24,East,143.82,143.82,124.75064499529142,33.14470057202388
2022-08-25,East,146.65,146.65,112.31834337697214,36.62205515002683
2022-08-26,East,155.2,155.2,120.77127514737576,30.36498711720524
2022-08-27,East,163.79,163.79,133.6015392482946,37.72477931534819
2022-08-28,East,168.13,168.13,135.401908909698,38.4143624850046
2022-08-29,East,159.26,159.26,129.1611504963678,35.94472722481663
2022-08-30,East,147.37,147.37,120.34193565073834,37.92645309127127
2022-08-31,East,146.57,146.57,120.42960734280884,32.53934108228846
2022-09-01,East,154.68,154.68,129.29249920978114,37.47959235447132
2022-09-02,East,152.38,152.38,123.95309328464256,36.188505577412165
2022-09-03,East,156.03,156.03,123.6177117269073,38.72903850507103
2022-09-04,East,168.41,168.41,138.09086850601366,37.34762183044499
2022-09-05,East,156.9,156.9,135.0194096744761,34.914062201752486
2022-09-06,East,138.0,138.0,109.73683126808714,34.7921398149548
2022-09-07,East,147.73,147.73,113.3113534766468,35.396642616660216
2022-09-08,East,142.79,142.79,119.76740334643486,30.46812530664648
2022-09-09,East,152.88,152.88,121.702094180232,34.49738997107346
2022-09-10,East,162.85,162.85,119.4166522699298,38.34276530769612
2022-09-11,East,164.11,164.11,135.5251083857521,39.49752844309318
2022-09-12,East,161.34,161.34,126.39535907023038,35.90953869361409
2022-09-13,East,146.98,146.98,117.1313335884792,28.56748802036612
2022-09-14,East,146.35,146.35,118.73990165284508,35.316446371474065
2022-09-15,East,144.46,144.46,116.52049839889534,31.451358620112053
2022-09-16,East,157.31,157.31,129.39525908569522,32.427322403755184
2022-09-17,East,164.55,164.55,129.4625681471508,32.245348150031724
2022-09-18,East,158.77,158.77,129.58152899088043,38.38196172039549
2022-09-19,East,163.51,163.51,129.5102666120804,37.95923490080993
2022-09-20,East,146.76,146.76,121.10205240443752,33.9006872385755
2022-09-21,East,148.11,148.11,121.56483742006527,37.40004872592553
2022-09-22,East,147.88,147.88,113.62680648977702,35.85064936604614
2022-09-23,East,163.1,163.1,135.90991058087516,40.85260008544383
2022-09-24,East,160.65,160.65,125.84018277442976,34.34452905566601
2022-09-25,East,161.99,161.99,133.63228899140574,37.32889875209207
2022-09-26,East,158.27,158.27,128.4524365670067,33.42057325010398
2022-09-27,East,148.22,148.22,127.76691838397562,34.18523533628907
2022-09-28,East,148.36,148.36,117.57067008814076,34.17476829246665
2022-09-29,East,138.25,138.25,108.85341601940902,33.903227274526145
2022-09-30,East,148.93,148.93,119.04690197056134,34.8771277622838
2022-10-01,East,156.71,156.71,123.85210108582864,37.58881427655983
2022-10-02,East,168.78,168.78,139.02370950971024,40.16288026627779
2022-10-03,East,167.21,167.21,125.68644695781704,42.75185735476629
2022-10-04,East,149.5,149.5,114.33158790426825,34.269406689427754
2022-10-05,East,143.81,143.81,109.70898539210404,31.879954598667243
2022-10-06,East,146.97,146.97,122.32753795986788,34.88616723063282
2022-10-07,East,160.29,160.29,136.78506686290962,35.45343994572092
2022-10-08,East,157.7,157.7,125.63775390731264,39.50392153687307
2022-10-09,East,165.5,165.5,131.55589138404994,37.533563922109536
2022-10-10,East,163.82,163.82,131.40626081556593,36.63284726425202
2022-10-11,East,152.81,152.81,128.05739151304095,34.61936855769777
2022-10-12,East,145.89,145.89,112.07523432904712,35.61483484694328
2022-10-13,East,151.92,151.92,122.72784491367392,35.068506033537034
2022-10-14,East,141.25,141.25,117.87598814891214,31.96666635973924
2022-10-15,East,166.02,166.02,135.32147084969924,41.534703835247065
2022-10-16,East,161.33,161.33,130.01190808299373,35.553660318676506
2022-10-17,East,150.08,150.08,125.06923046283572,35.08713214806599
2022-10-18,East,153.15,153.15,109.00383853500382,36.93461230322046
2022-10-19,East,152.09,152.09,125.06137659765454,32.155329779165854
2022-10-20,East,146.51,146.51,113.93762158436289,35.26252100281185
2022-10-21,East,159.82,159.82,118.70283551571772,34.8537846490391
2022-10-22,East,170.98,170.98,139.34001299762488,40.841565561668006
2022-10-23,East,171.46,171.46,144.0362927258148,37.36669797616205
2022-10-24,East,167.72,167.72,133.48875742686155,39.92953806369773
2022-10-25,East,154.59,154.59,128.4363727360147,38.12966613258943
2022-10-26,East,145.89,145.89,124.77339128994322,35.900873051265606
2022-10-27,East,139.48,139.48,118.15857226792023,33.398633296476206
2022-10-28,East,154.12,154.12,131.49582264685696,35.361398114140606
2022-10-29,East,158.99,158.99,130.90263745535947,35.64516084733032
2022-10-30,East,176.03,176.03,141.20116819450797,43.14806938163421
2022-10-31,East,158.93,158.93,119.13417094051415,35.38700955966471
2022-11-01,East,151.79,151.79,120.20168755935026,33.283867852860006
2022-11-02,East,148.56,148.56,114.63176702341906,36.04273787006567
2022-11-03,East,147.99,147.99,129.24671358748907,33.005726393627015
2022-11-04,East,164.11,164.11,130.40857093783833,35.92187300506775
2022-11-05,East,160.38,160.38,128.92002403392243,34.18879147566047
2022-11-06,East,166.44,166.44,135.90942688020235,37.32218032107897
2022-11-07,East,156.38,156.38,125.32201223186227,36.110569952207015
2022-11-08,East,144.86,144.86,124.36325520215378,34.458183455321404
2022-11-09,East,143.03,143.03,111.31075319132776,35.50861248859897
2022-11-10,East,147.88,147.88,119.27703727618622,35.629795847331586
2022-11-11,East,153.78,153.78,119.31164707150975,35.374255560893644
2022-11-12,East,160.32,160.32,121.65588744389648,36.66760864724056
2022-11-13,East,158.72,158.72,123.91715454547358,37.76431493783036
2022-11-14,East,159.97,159.97,127.79081601475794,39.53914032585714
2022-11-15,East,144.22,144.22,113.2294888774137,34.0966283989664
2022-11-16,East,150.18,150.18,116.68189510063073,34.097738291579184
2022-11-17,East,148.76,148.76,111.97641268164082,32.766267997828905
2022-11-18,East,148.92,148.92,118.72047213685651,31.89358947117555
2022-11-19,East,162.52,162.52,122.492398129845,38.83653934408705
2022-11-20,East,162.28,162.28,133.62427981844803,38.61195704727912
2022-11-21,East,162.27,162.27,130.22819876467253,38.608727050213325
2022-11-22,East,158.74,158.74,119.70424250267536,36.49068110729589
2022-11-23,East,137.29,137.29,108.28595461475068,35.2718694917835
2022-11-24,East,149.21,149.21,115.6072179720471,33.873763010830366
2022-11-25,East,155.7,155.7,126.1558725520959,38.05053847441441
2022-11-26,East,167.71,167.71,140.87025223011574,38.46451421002092
2022-11-27,East,167.4,167.4,124.5441376517713,37.26329847064133
2022-11-28,East,157.2,157.2,126.33513039573708,37.62506061463552
2022-11-29,East,150.73,150.73,119.7833360221668,35.96527223736799
2022-11-30,East,142.97,142.97,117.73270038225232,34.307945518533856
2022-12-01,East,154.31,154.31,124.51398314118843,36.0245568441124
2022-12-02,East,156.89,156.89,121.7521533413059,36.30221383656634
2022-12-03,East,174.15,174.15,137.72473032166693,44.60674398574088
2022-12-04,East,166.31,166.31,129.06787071598256,40.63051329039234
2022-12-05,East,157.71,157.71,131.548035692993,37.98765378997103
2022-12-06,East,145.04,145.04,116.13855824335972,34.231598316406775
2022-12-07,East,138.23,138.23,120.08995342876504,34.66031440119334
2022-12-08,East,141.29,141.29,112.72869593092688,34.293989552782904
2022-12-09,East,158.41,158.41,123.1859661654477,36.73440950554807
2022-12-10,East,167.48,167.48,126.41542803693588,37.888871349468175
2022-12-11,East,159.0,159.0,118.18430161872028,36.638165324674624
2022-12-12,East,166.01,166.01,124.88732028497256,31.861148528243888
2022-12-13,East,150.48,150.48,121.71963325505742,35.517201678595285
2022-12-14,East,148.26,148.26,121.15162511614967,33.67504783977928
2022-12-15,East,157.56,157.56,118.14204648983932,39.697339996565766
2022-12-16,East,161.85,161.85,133.95519157038058,37.40868814162351
2022-12-17,East,163.88,163.88,128.68869474158282,35.39807316093008
2022-12-18,East,162.74,162.74,130.92596505992776,37.448239691743765
2022-12-19,East,151.07,151.07,128.91710314127712,33.12175782987499
2022-12-20,East,149.59,149.59,124.15619657932768,35.86481483142494
2022-12-21,East,146.76,146.76,116.06534676047085,34.93389472867897
2022-12-22,East,144.85,144.85,111.42403887292356,35.885679262216534
2022-12-23,East,156.99,156.99,114.83292299335348,34.81623641661087
2022-12-24,East,165.89,165.89,129.1162334037879,38.24601619245629
2022-12-25,East,166.36,166.36,132.03234880586157,35.541956409146735
2022-12-26,East,158.86,158.86,122.1521023642441,38.17498956384944
2022-12-27,East,154.32,154.32,122.79971516453848,36.90174236088025
2022-12-28,East,150.32,150.32,120.64025941479385,36.05561004205514
2022-12-29,East,144.63,144.63,114.5797200909596,33.929238062713885
2022-12-30,East,164.99,164.99,128.7419870958827,38.827545781577584
2022-12-31,East,165.3,165.3,133.08327335983364,41.2686782166172
2023-01-01,East,165.93,165.93,134.95370324784705,37.61581148591597
2023-01-02,East,171.35,171.35,131.6280046127858,39.547290367420175
2023-01-03,East,163.61,163.61,137.94266189873136,35.549747401637184
2023-01-04,East,158.57,158.57,126.36305933857868,34.97747807680334
2023-01-05,East,149.87,149.87,119.99024811472424,35.16962658618662
2023-01-06,East,147.35,147.35,121.4210721162828,36.67786709340381
2023-01-07,East,160.08,160.08,129.23008065631754,36.50343835149686
2023-01-08,East,160.41,160.41,133.09368316956622,36.61016694137575
2023-01-09,East,168.64,168.64,136.34762082600912,37.91422951099125
2023-01-10,East,162.56,162.56,126.9858131267978,36.44248665831135
2023-01-11,East,153.05,153.05,124.24751762603051,36.19994291141765
2023-01-12,East,148.08,148.08,112.7453689633967,31.621484709642715
2023-01-13,East,141.29,141.29,113.5747985288826,35.81987915333345
2023-01-14,East,155.81,155.81,124.48185004677772,34.83115540374108
